,link,price,availability,title,author,categories
137,https://echo-books.com/shop/tuaregi-sem-tekstov-dlya-teatra/,"17,70",Предзаказ: 3 дн.,Туареги. Семь текстов для театра,Петрийчук Светлана,"Книги без цензуры, Художественная литература"
138,https://echo-books.com/shop/ot-vojny-do-vojny/,"22,60",Предзаказ: 3 дн.,От войны до войны,Мовчан Андрей,"Книги без цензуры, Художественная литература, Публицистика, Прикладная литература"
139,https://echo-books.com/shop/springfild/,"16,00",Предзаказ: 3 дн.,Спрингфилд,Давыдов Сергей,"Книги без цензуры, Художественная литература"
140,https://echo-books.com/shop/ne-uboyus-zla/,"24,90",Предзаказ: 3 дн.,Не убоюсь зла,Щаранский Натан,"Книги без цензуры, Художественная литература"
141,https://echo-books.com/shop/igra-v-revolyucziyu-iranskie-agenty-kremlya/,"16,00",Предзаказ: 3 дн.,Игра в революцию. Иранские агенты Кремля,Крутихин Михаил,"Книги без цензуры, Публицистика, Прикладная литература"
142,https://echo-books.com/shop/pravda-li/,"17,40",Предзаказ: 3 дн.,Правда ли,Бер Илья и Проверено. Медиа,"Книги без цензуры, Художественная литература, Публицистика"
143,https://echo-books.com/shop/bolshinstvo/,"19,40",Предзаказ: 3 дн.,Большинство,Быков Дмитрий,"Книги без цензуры, Художественная литература"
144,https://echo-books.com/shop/preemnik/,"29,29",В наличии,Преемник,Фишман М.В.,"Книги без цензуры, Прикладная литература"
145,https://echo-books.com/shop/slovo-na-bukvu-v-rasskazy-ukrainskih-i-russkih-pisatelej-o-nyneshnej-vojne-dlya-detej-10-14-let/,"15,40",Предзаказ: 3 дн.,Слово на букву «В». Рассказы украинских и русских писателей о нынешней войне для детей 10-14 лет.,"Сабитова Дина, Бульбенко Андрей и др.","Книги без цензуры, Детская литература, Художественная литература"
146,https://echo-books.com/shop/glush-13-reportazhej/,"18,20",Предзаказ: 3 дн.,Глушь. 13 репортажей,Журналисты Новой газеты-Европа,"Книги без цензуры, Художественная литература, Публицистика"
147,https://echo-books.com/shop/pravilo-muravchika/,"15,80",Предзаказ: 3 дн.,Правило муравчика,Архангельский Александр,"Книги без цензуры, Детская литература, Художественная литература"
148,https://echo-books.com/shop/molchanie-o-vojne/,"18,60",Предзаказ: 3 дн.,Молчание о войне,Ханов Булат,"Книги без цензуры, Художественная литература"
149,https://echo-books.com/shop/konecz-svobodnoj-epohi-golosa-rossijskogo-feminizma/,"18,70",Предзаказ: 3 дн.,Конец свободной эпохи. Голоса российского феминизма,Полозкова Анастасия,"Книги без цензуры, Публицистика"
150,https://echo-books.com/shop/bog-est/,"16,40",Предзаказ: 3 дн.,Бог есть +/-,Краснящих Андрей,"Книги без цензуры, Художественная литература, Публицистика"
151,https://echo-books.com/shop/brodskij-osya-iosif-joseph/,"19,70",Предзаказ: 3 дн.,"Бродский: Ося, Иосиф, Joseph",Штерн Людмила,"Книги без цензуры, Художественная литература"
152,https://echo-books.com/shop/menshee-zlo/,"24,30",Предзаказ: 3 дн.,Меньшее зло,Дубов Юлий,"Книги без цензуры, Художественная литература"
153,https://echo-books.com/shop/bolshaya-pajka/,"31,90",Предзаказ: 3 дн.,Большая пайка,Дубов Юлий,"Книги без цензуры, Художественная литература"
154,https://echo-books.com/shop/v-kinczi-vsi-svityatsya/,"16,10",Предзаказ: 3 дн.,В кінці всі світяться,Бородин Максим,"Книги без цензуры, Художественная литература"
